Manufacturer,Model Number,Model Name,Serial ID,Connectors Sense/Pace,Polarity,Fixation,Placement,Outer Insulation,Location
"Medtronic, Inc.",5816,N/A,None,5 mm Bif,BI,Straight,ENDO,SIL,RV
"Medtronic, Inc.",5818,N/A,GV,5 mm Bif,BI,Straight,ENDO,SIL,RV
"Medtronic, Inc.",5819,N/A,JC,5 mm Bif,BI,Straight,ENDO,SIL,RV
"Medtronic, Inc.",6901,N/A,MC,5 mm Bif,BI,Flange,ENDO,SIL,RV
"Medtronic, Inc.",6901R,N/A,HL,5 mm Bif,BI,Flange,ENDO,SIL,RV
"Medtronic, Inc.",6902,Tenax,AP,5 mm Bif,BI,Flange,ENDO,SIL,RV
"Medtronic, Inc.",6904,N/A,GC,5 mm Bif,BI,Straight,ENDO,SIL,RV
"Medtronic, Inc.",6904A,N/A,SV,5 mm Bif,BI,Straight,ENDO,SIL,RV
"Medtronic, Inc.",6905,N/A,None,5 mm,UNI,Flange,ENDO,SIL,RV
"Medtronic, Inc.",6907,N/A,SC,5 mm,UNI,Flange,ENDO,SIL,RV
"Medtronic, Inc.",6907R,N/A,Fy,5 mm,UNI,Flange,ENDO,SIL,RV
"Medtronic, Inc.",6909,N/A,CC,5 mm,UNI,Straight,ENDO,SIL,RV
"Medtronic, Inc.",6912,Target Tip,CQ,5 mm Bif,BI,Tines,ENDO,80A,RV
"Medtronic, Inc.",6913,N/A,TC,5 mm,UNI,Suture,EPI,SIL,RV
"Medtronic, Inc.",6914,N/A,None,5 mm Bif,BI,Suture,EPI,SIL,RV
"Medtronic, Inc.",6917AT,N/A,WV,5 mm,UNI,Screw,EPI,SIL,RV
"Medtronic, Inc.",6917T,N/A,WC,5 mm,UNI,Screw,EPI,SIL,RV
"Medtronic, Inc.",6940,CapsureFix,TCP,IS-1,BI,Ex./Ret. Helix,ENDO,SIL,RA
"Medtronic, Inc.",6950,Tenax,HC,5 mm Bif,BI,Tines,ENDO,SIL,RV
"Medtronic, Inc.",6951,Tenax,PC,5 mm,UNI,Tines,ENDO,SIL,RV
"Medtronic, Inc.",6954,N/A,QC,5 mm Bif,BI,Endo Screw,ENDO,SIL,RV
"Medtronic, Inc.",6957,Spectraflex,VC,5 mm,UNI,Ex./Ret. Helix,ENDO,80A,RA/RV
"Medtronic, Inc.",6957J,Spectraflex,GG,5 mm,UNI,J+Ex./Ret. Helix,ENDO,80A,RA
"Medtronic, Inc.",6959,N/A,ER,5 mm,UNI,Ex./Ret. Helix,ENDO,80A,RA/RV
"Medtronic, Inc.",6961,Tenax,TB,5 mm,UNI,Tines,ENDO,SIL,RV
"Medtronic, Inc.",6962,Tenax,UB,5 mm Bif,BI,Tines,ENDO,SIL,RV
"Medtronic, Inc.",6971,Spectraflex,HE,5 mm,UNI,Tines,ENDO,80A,RV
"Medtronic, Inc.",6972,Spectraflex,ND,5 mm Bif,BI,Tines,ENDO,80A,RV
"Medtronic, Inc.",6990,Tenax,AR,5 mm Bif,BI,J+Tines,ENDO,SIL,RA
"Medtronic, Inc.",6990U,Spectraflex,HF,5 mm Bif,BI,J+Tines,ENDO,80A,RA
"Medtronic, Inc.",6991,Tenax,LV,5 mm,UNI,J+Tines,ENDO,SIL,RA
"Medtronic, Inc.",6991U,Spectraflex,JB,5 mm,UNI,J+Tines,ENDO,80A,RA
"Medtronic, Inc.",6992,N/A,FM,5 mm Bif,BI,Straight,ENDO,SIL,CS
"Medtronic, Inc.",6992A,N/A,GF,5 mm Bif,BI,Straight,ENDO,SIL,CS
"Medtronic, Inc.",6993,Spectraflex,RH,5 mm,UNI,J+Tines,ENDO,80A,RA
"Medtronic, Inc.",6994,N/A,AT,5 mm Bif,BI,Straight,ENDO,SIL,RA
"Medtronic, Inc.",6995,N/A,KV,5 mm,UNI,Pinch on,EPI,SIL,RA
"Medtronic, Inc.",6917AT,N/A,WV,5 mm,UNI,Screw,EPI,SIL,RV
"Medtronic, Inc.",6917T,N/A,WC,5 mm,UNI,Screw,EPI,SIL,RV
"Medtronic, Inc.",6940,CapsureFix,TCP,IS-1,BI,Ex./Ret. Helix,ENDO,SIL,RA
"Medtronic, Inc.",6950,Tenax,HC,5 mm Bif,BI,Tines,ENDO,SIL,RV
"Medtronic, Inc.",6951,Tenax,PC,5 mm,UNI,Tines,ENDO,SIL,RV
"Medtronic, Inc.",6954,N/A,QC,5 mm Bif,BI,Endo Screw,ENDO,SIL,RV
"Medtronic, Inc.",6957,Spectraflex,VC,5 mm,UNI,Ex./Ret. Helix,ENDO,80A,RA/RV
"Medtronic, Inc.",6957J,Spectraflex,GG,5 mm,UNI,J+Ex./Ret. Helix,ENDO,80A,RA
"Medtronic, Inc.",6959,N/A,ER,5 mm,UNI,Ex./Ret. Helix,ENDO,80A,RA/RV
"Medtronic, Inc.",6961,Tenax,TB,5 mm,UNI,Tines,ENDO,SIL,RV
"Medtronic, Inc.",6962,Tenax,UB,5 mm Bif,BI,Tines,ENDO,SIL,RV
"Medtronic, Inc.",6971,Spectraflex,HE,5 mm,UNI,Tines,ENDO,80A,RV
"Medtronic, Inc.",6972,Spectraflex,ND,5 mm Bif,BI,Tines,ENDO,80A,RV
"Medtronic, Inc.",6990,Tenax,AR,5 mm Bif,BI,J+Tines,ENDO,SIL,RA
"Medtronic, Inc.",6990U,Spectraflex,HF,5 mm Bif,BI,J+Tines,ENDO,80A,RA
"Medtronic, Inc.",6991,Tenax,LV,5 mm,UNI,J+Tines,ENDO,SIL,RA
"Medtronic, Inc.",6991U,Spectraflex,JB,5 mm,UNI,J+Tines,ENDO,80A,RA
"Medtronic, Inc.",6992,N/A,FM,5 mm Bif,BI,Straight,ENDO,SIL,CS
"Medtronic, Inc.",6992A,N/A,GF,5 mm Bif,BI,Straight,ENDO,SIL,CS
"Medtronic, Inc.",6993,Spectraflex,RH,5 mm,UNI,J+Tines,ENDO,80A,RA
"Medtronic, Inc.",6994,N/A,AT,5 mm Bif,BI,Straight,ENDO,SIL,RA
"Medtronic, Inc.",6995,N/A,KV,5 mm,UNI,Pinch on,EPI,SIL,RA
Oscor Medical Corp.,Ky-48,,,5 mm,UNI,Fixed Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Ky-48-SBV,,,IS-1,BI,Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Ky-48-U,,,5 mm,UNI,Fixed Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Ky-48-USBV,,,IS-1,BI,Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Ky-48-UV,,,VS-1,UNI,Fixed Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Ky-48-UX,,,5/6 mm,UNI,Fixed Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Ky-48-V,,,VS-1,UNI,Fixed Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Ky-48-X,,,5/6 mm,UNI,Fixed Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Ky-52,,,5 mm,UNI,Fixed Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Ky-52-SBV,,,IS-1,BI,Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Ky-52-U,,,5 mm,UNI,Fixed Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Ky-52-USBV,,,IS-1,BI,Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Ky-52-UV,,,VS-1,UNI,Fixed Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Ky-52-UX,,,5/6 mm,UNI,Fixed Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Ky-52-V,,,VS-1,UNI,Fixed Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Ky-52-X,,,5/6 mm,UNI,Fixed Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Ky-58,,,5 mm,UNI,Fixed Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Ky-58-SBV,,,IS-1,BI,Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Ky-58-U,,,5 mm,UNI,Fixed Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Ky-58-USBV,,,IS-1,BI,Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Ky-58-UV,,,VS-1,UNI,Fixed Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Ky-58-UX,,,5/6 mm,UNI,Fixed Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Ky-58-V,,,VS-1,UNI,Fixed Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Ky-58-X,,,5/6 mm,UNI,Fixed Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,MP-30-BI,,,3.2 mm LP,BI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-30-BV,,,VS-1,BI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-30-P,,,5 mm,UNI,Suture,EPI,UNK,RA/RV
Oscor Medical Corp.,MP-30-PV,,,VS-1,UNI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-30-PX,,,5/6 mm,UNI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-30-V,,,VS-1,UNI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-30-X,,,5/6 mm,UNI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-35-BV,,,IS-1,BI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-35-P,,,5 mm,UNI,Suture,EPI,UNK,RA/RV
Oscor Medical Corp.,MP-35-PV,,,IS-1,UNI,Suture,EPI,UNK,RA/RV
Oscor Medical Corp.,MP-40-BI,,,3.2 mm LP,BI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-40-BV,,,VS-1,BI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-40-P,,,5 mm,UNI,Suture,EPI,UNK,RA/RV
Oscor Medical Corp.,MP-40-PV,,,VS-1,UNI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-40-PX,,,5/6 mm,UNI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-40-V,,,VS-1,UNI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-40-X,,,5/6 mm,UNI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-52-BI,,,3.2 mm LP,BI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-52-BV,,,VS-1,BI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-52-P,,,5 mm,UNI,Suture,EPI,UNK,RA/RV
Oscor Medical Corp.,MP-52-PV,,,VS-1,UNI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-52-PX,,,5/6 mm,UNI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-52-V,,,VS-1,UNI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MP-52-X,,,5/6 mm,UNI,Suture,EPI,SIL,RA/RV
Oscor Medical Corp.,MX-58-F,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RV
Oscor Medical Corp.,PR-44-B,,,IS-1,BI,Ext/Ret,ENDO,SIL,RA/RV
Oscor Medical Corp.,PR-44-S,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,PR-48-B,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,PR-48-S,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,PR-52-B,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,PR-52-S,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,PR-58-B,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,PR-58-S,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-100-BV,,,IS-1,BI,Screw,EPI,SIL,RA/RV
Oscor Medical Corp.,Py-44-PSBV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-48,,,5 mm,UNI,Ext/Ret Screw,ENDO,UNK,RA/RV
Oscor Medical Corp.,Py-48-P,,,5 mm,UNI,Ext/Ret Screw,ENDO,UNK,RA/RV
Oscor Medical Corp.,Py-48-PSBV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-48-PU,,,5 mm,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-48-PUSBV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-48-PUV,,,IS-1,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-48-PV,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-48-SBV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-48-U,,,5 mm,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-48-USBV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-48-UV,,,IS-1,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-48-V,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-52,,,5 mm,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-52-P,,,5 mm,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-52-PBV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-52-PSBV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-52-PU,,,5 mm,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-52-PUSBV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-52-PUV,,,IS-1,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-52-PV,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-52-SBV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-52-U,,,5 mm,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-52-USBV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-52-UV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-52-V,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-58,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-58-API,,,3.2 mm LP,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-58-BB,,,5 mm Bif,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-58-BI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-58-BV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-58-P,,,5 mm,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-58-PBV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-58-PSBV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-58-PU,,,5 mm,UNI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-58-PUSBV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-58-PUV,,,VS-1,UNI,Retract. Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-58-PV,,,VS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-58-SBV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-58-U,,,5 mm,UNI,Retract. Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-58-USBV,,,IS-1,BI,Ext/Ret Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-58-UV,,,VS-1,UNI,Retract. Screw,ENDO,POLy,RA/RV
Oscor Medical Corp.,Py-58-V,,,VS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-63-BB,,,5 mm Bif,BI,Ext/Ret Screw,ENDO,UNK,RA/RV
Oscor Medical Corp.,Py-64-BI,,,3.2 mm LP,BI,Ext/Ret Screw,ENDO,UNK,RA/RV
Oscor Medical Corp.,Py-66-BV,,,IS-1,BI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Py-67-V,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-48,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-48-BI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-48-BV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-48-P,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-48-PBI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-48-PBV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-48-PV,,,VS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-48-V,,,VS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-52,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-52-BI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-52-BV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-52-P,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-52-PBI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-52-PBV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-52-PV,,,VS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-52-V,,,VS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-58,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-58-BI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-58-BV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-58-P,,,5 mm,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-58-PBI,,,3.2 mm LP,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-58-PBV,,,VS-1,BI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-58-PV,,,VS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,Qy-58-V,,,VS-1,UNI,Retract. Screw,ENDO,SIL,RA/RV
Oscor Medical Corp.,RT-48-T,,,5 mm,UNI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RT-48-TJ,,,5 mm,UNI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RT-48-TJV,,,VS-1,UNI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RT-48-TJX,,,5/6 mm,UNI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RT-48-TV,,,VS-1,UNI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RT-48-TX,,,5/6 mm,UNI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RT-48-W,,,5 mm,UNI,Web Flange,ENDO,SIL,RV
Oscor Medical Corp.,RT-48-WJ,,,5 mm,UNI,J+Web Flange,ENDO,SIL,RA
Oscor Medical Corp.,RT-48-WJV,,,VS-1,UNI,J+Web Flange,ENDO,SIL,RA
Oscor Medical Corp.,RT-48-WJX,,,5/6 mm,UNI,J+Web Flange,ENDO,SIL,RA
Oscor Medical Corp.,RT-48-WV,,,VS-1,UNI,Web Flange,ENDO,SIL,RV
Oscor Medical Corp.,RT-48-WX,,,5/6 mm,UNI,Web Flange,ENDO,SIL,RV
Oscor Medical Corp.,RT-52-T,,,5 mm,UNI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RT-52-TJ,,,5 mm,UNI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RT-52-TJV,,,VS-1,UNI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RT-52-TJX,,,5/6 mm,UNI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RT-52-TV,,,VS-1,UNI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RT-52-TX,,,5/6 mm,UNI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RT-52-W,,,5 mm,UNI,Web Flange,ENDO,SIL,RV
Oscor Medical Corp.,RT-52-WJ,,,5 mm,UNI,J+Web Flange,ENDO,SIL,RA
Oscor Medical Corp.,RT-52-WJV,,,VS-1,UNI,J+Web Flange,ENDO,SIL,RA
Oscor Medical Corp.,RT-52-WJX,,,5/6 mm,UNI,J+Web Flange,ENDO,SIL,RA
Oscor Medical Corp.,RT-52-WV,,,VS-1,UNI,Web Flange,ENDO,SIL,RV
Oscor Medical Corp.,RT-52-WX,,,5/6 mm,UNI,Web Flange,ENDO,SIL,RV
Oscor Medical Corp.,RT-58-R,,,5 mm,UNI,Web Flange,ENDO,SIL,RV
Oscor Medical Corp.,RT-58-T,,,5 mm,UNI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RT-58-TJ,,,5 mm,UNI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RT-58-TJV,,,VS-1,UNI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RT-58-TJX,,,5/6 mm,UNI,J+Tines,ENDO,SIL,RA
Oscor Medical Corp.,RT-58-TV,,,VS-1,UNI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RT-58-TX,,,5/6 mm,UNI,Tines,ENDO,SIL,RV
Oscor Medical Corp.,RT-58-W,,,5 mm,UNI,Web Flange,ENDO,SIL,RV
Oscor Medical Corp.,RT-58-WJ,,,5 mm,UNI,J+Web Flange,ENDO,SIL,RA
Oscor Medical Corp.,RT-58-WJV,,,VS-1,UNI,J+Web Flange,ENDO,SIL,RA
Oscor Medical Corp.,RT-58-WJX,,,5/6 mm,UNI,J+Web Flange,ENDO,SIL,RA
Oscor Medical Corp.,RT-58-WV,,,VS-1,UNI,Web Flange,ENDO,SIL,RV
Oscor Medical Corp.,RT-58-WX,,,5/6 mm,UNI,Web Flange,ENDO,SIL,RV
Oscor Medical Corp.,RU-100-TBV,,,IS-1,BI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RU-100-TSBV,,,IS-1,BI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RU-100-WBV,,,IS-1,BI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RU-48-T,,,5 mm,UNI,Passive,ENDO,UNK,RV
Oscor Medical Corp.,RU-48-T,,,5 mm,UNI,Tines,ENDO,POLy,RV
Oscor Medical Corp.,RU-48-TJ,,,5 mm,UNI,J+Tines,ENDO,UNK,RA
Oscor Medical Corp.,RU-48-TJ,,,5 mm,UNI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-48-TJBV,,,IS-1,BI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-48-TJSBV,,,IS-1,BI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-48-TJV,,,VS-1,UNI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-48-TJX,,,5/6 mm,UNI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-48-TV,,,VS-1,UNI,Tines,ENDO,POLy,RV
Oscor Medical Corp.,RU-48-TX,,,5/6 mm,UNI,Tines,ENDO,POLy,RV
Oscor Medical Corp.,RU-48-W,,,5 mm,UNI,Web Flange,ENDO,POLy,RV
Oscor Medical Corp.,RU-48-WJ,,,5 mm,UNI,Web Flange,ENDO,POLy,RA
Oscor Medical Corp.,RU-48-WJBV,,,IS-1,BI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-48-WJV,,,VS-1,UNI,Web Flange,ENDO,POLy,RA
Oscor Medical Corp.,RU-48-WJX,,,5/6 mm,UNI,Web Flange,ENDO,POLy,RA
Oscor Medical Corp.,RU-48-WV,,,VS-1,UNI,Web Flange,ENDO,POLy,RV
Oscor Medical Corp.,RU-48-WX,,,5/6 mm,UNI,Web Flange,ENDO,POLy,RV
Oscor Medical Corp.,RU-52-T,,,5 mm,UNI,Tines,ENDO,POLy,RV
Oscor Medical Corp.,RU-52-TBV,,,IS-1,BI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RU-52-TJ,,,5 mm,UNI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-52-TJBV,,,IS-1,BI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-52-TJSBV,,,IS-1,BI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-52TJV,,,IS-1,UNI,J+Tines,ENDO,UNK,RA
Oscor Medical Corp.,RU-52-TJV,,,VS-1,UNI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-52-TJX,,,5/6 mm,UNI,J+Tines,ENDO,UNK,RA
Oscor Medical Corp.,RU-52-TJX,,,5/6 mm,UNI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-52-TSBV,,,IS-1,BI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RU-52-TV,,,VS-1,UNI,Tines,ENDO,POLy,RV
Oscor Medical Corp.,RU-52-TX,,,5/6 mm,UNI,Tines,ENDO,POLy,RV
Oscor Medical Corp.,RU-52-W,,,5 mm,UNI,Web Flange,ENDO,POLy,RV
Oscor Medical Corp.,RU-52-WBV,,,IS-1,BI,Passive,ENDO,POLy,RV
Oscor Medical Corp.,RU-52-WJ,,,5 mm,UNI,Web Flange,ENDO,POLy,RA
Oscor Medical Corp.,RU-52-WJBV,,,IS-1,BI,J+Tines,ENDO,POLy,RA
Oscor Medical Corp.,RU-52-WJV,,,VS-1,UNI,Web Flange,ENDO,POLy,RA
Oscor Medical Corp.,RU-52-WJX,,,5/6 mm,UNI,Web Flange,ENDO,POLy,RA
Oscor Medical Corp.,RU-52-WV,,,VS-1,UNI,Web Flange,ENDO,POLy,RV
Oscor Medical Corp.,RU-52-WX,,,5/6 mm,UNI,Web Flange,ENDO,POLy,RV
Oscor Medical Corp.,RU-58-R,,,5 mm,UNI,Web Flange,ENDO,UNK,RV
Oscor Medical Corp.,RU-58-T,,,5 mm,UNI,Tines,ENDO,POLy,RV
Oscor Medical Corp.,RU-58-TBV,,,IS-1,BI,Passive,ENDO,POLy,RV
