Manufacturer,Model Number,Name,NBG Code,X-ray/Serial ID,Sense / Pace Connector RA,Sense / Pace Connector RV,Detach Tools,Non MAG Rate BOS,Non MAG Rate RRT/EOS,MAG Rate BOS,MAG Rate RRT/EOS,RRT/EOS Behavior,RRT/EOS Longetivity
"Medtronic, Inc.",8416,Legend,SSIRO,XT XT,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (SSI),85 (SOO),65 (SOO),E,"13.1 @ 2.5 V,
6.7 @ 5.0 V"
"Medtronic, Inc.",8417,Legend,SSIRO,WJ WJ,None,5/6 mm UNI,#2,PR,65 (SSI),85 (SOO),65 (SOO),E,"13.1 @ 2.5 V,
6.7 @ 5.0 V"
"Medtronic, Inc.",8418,Legend,SSIRO,WN WN,None,5 mm Bif UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),E,"13.1 @ 2.5 V,
6.7 @ 5.0 V"
"Medtronic, Inc.",8419,Legend,SSIRO,ZT ZT,None,IS-1 UNI,#2,PR,65 (SSI),85 (SOO),65 (SOO),E,"13.1 @ 2.5 V,
6.7 @ 5.0 V"
"Medtronic, Inc.",8420,Spectrax SXT,SSIMO,GL GL,None,3.2 mm LP BI,#2,PR,PR-10%,PR,PR-10%,G,"13.7 @ 2.5 V,
10.9 @ 5.0 V"
"Medtronic, Inc.",8422,Spectrax SXT,SSIMO,HJ HJ,None,5 mm Bif BI,#2,PR,PR-10%,PR,PR-10%,G,"13.7 @ 2.5 V,
10.9 @ 5.0 V"
"Medtronic, Inc.",8423,Spectrax SXT,SSIMO,HN HN,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-10%,G,"13.7 @ 2.5 V,
10.9 @ 5.0 V"
"Medtronic, Inc.",8423M,Spectrax SXT,SSIMO,3E 3E,None,IS-1 UNI,#2,PR,PR-10%,PR,PR-10%,G,"13.7 @ 2.5 V,
10.9 @ 5.0 V"
"Medtronic, Inc.",8424,Legend II,SSI, ,,,,PR,PR-10%,,PR-20%,,
"Medtronic, Inc.",8424,Legend II,SSIRO,2P 2P,None,IS-1 UNI/BI,2,PR,65 (SSI),,65 (SOO),E,"11.2 @ 2.5V,
6.0 @ 5V"
"Medtronic, Inc.",8426,Legend II,SSIRO,2T 2T,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (SSI),85 (SOO),65 (SOO),E,"11.2 @ 2.5 V,
6.0 @ 5.0 V"
"Medtronic, Inc.",8427,Legend II,SSIRO,2U 2U,None,5/6 mm UNI,#2,PR,65 (SSI),85 (SOO),65 (SOO),E,"11.2 @ 2.5 V,
6.0 @ 5.0 V"
"Medtronic, Inc.",8436,Classix,SSIPO,GS GS,None,5 mm Bif BI,#2,PR,PR-10%,PR,PR-10%,G,"5.8 @ 2.5 V, 4.3
@ 5.0 V"
"Medtronic, Inc.",8437,Classix,SSIPO,CX CX,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-10%,"G, Ja","5.8 @ 2.5 V, 4.3
@ 5.0 V"
"Medtronic, Inc.",8438,Classix,SSIPO,CZ CZ,None,3.2 mm LP BI,#2,PR,PR-10%,PR,PR-10%,"G, Ja","5.8 @ 2.5 V,
4.3 @ 5.0 V"
"Medtronic, Inc.",8446,Legend Plus,SSIRO,2y 2y,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (SSI),85 (SOO),65 (SOO),E,"14.3 @ 2.5 V,
8.9 @ 5.0 V"
"Medtronic, Inc.",8448,Legend Plus,SSI,2Z 2Z,,,,PR,PR-10%,PR,PR-20%,,10.3 @ 5.0 V
"Medtronic, Inc.",8940,Thera SR,SSI/R,PAU PAU,None,IS-1 UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"7.3 @ 2.5 V,
6.0 @ 3.5 V"
"Medtronic, Inc.",8941,Thera SR,SSI/R,PAV PAV,None,5/6 mm UNI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"7.3 @ 2.5 V,
6.0 @ 3.5 V"
"Medtronic, Inc.",8942,Thera SR,SSI/R,PAW PAW,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"7.3 @ 2.5 V,
6.0 @ 3.5 V"
"Medtronic, Inc.",8944,Thera S,SSI/R,PBG PBG,None,IS-1 UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"7.4 @ 2.5 V,
6.0 @ 3.5 V"
"Medtronic, Inc.",8945,Thera S,SSI/R,PBH PBH,None,5/6 mm UNI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"7.4 @ 2.5 V,
6.0 @ 3.5 V"
"Medtronic, Inc.",8946,Thera S,SSI/R,PBJ PBJ,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"7.4 @ 2.5 V,
6.0 @ 3.5 V"
"Medtronic, Inc.",8948,Thera VDD,VDD,PAy PAy,IS-1 BI,IS-1 UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,8.8 @ 2.5 V
"Medtronic, Inc.",8960i,Thera-i SR,SSIR,PDU PDU,None,IS-1 UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"9.6 @ 2.5 V,
7.8 @ 3.5 V"
"Medtronic, Inc.",8961i,Thera-i SR,SSIR,PDV PDV,None,5/6 mm UNI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,9.6 @ 2.5 V
"Medtronic, Inc.",8962i,Thera-i SR,SSIR,PDW PDW,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,9.6 @ 2.5 V
"Medtronic, Inc.",8964i,Thera-i S,SSIR,PDy PDy,None,IS-1 UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,9.8 @ 2.5 V
"Medtronic, Inc.",8965i,Thera-i S,SSIR,PEA PEA,None,5/6 mm UNI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,9.8 @ 2.5 V
"Medtronic, Inc.",8966i,Thera-i S,SSIR,PEB PEB,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,9.8 @ 2.5 V
"Medtronic, Inc.",8968i,Thera-i VDD,VDD,PEC PEC,IS-1 BI,IS-1 UNI/BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,11.5 @ 2.5 V
"Medtronic, Inc.",9000,Isotopic,VVIOO,#R #R,None,5 mm Bif BI,#6,72,67,"72
(+3 ppm)",67,"C, 5 ppm decrease from BOL magnet rate",20+ @ 5.0 V
"Medtronic, Inc.",A3DR01,"Advisa DR MRI
SureScan",OAE- DDDR,PVX and MRI symbol PVX ,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),RRT: Battery voltage ? 2.83 V on 3 consecutive daily automatic measurements EOS: 6 months post-RRT,
"Medtronic, Inc.",A5DR01,Advisa DR,OAE- DDDR,PVX PVX,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),RRT: Battery voltage ? 2.83 V on 3 consecutive daily automatic measurements EOS: 6 months post-RRT,
"Medtronic, Inc.",ADD01,Adapta D,DDD,PWB PWB,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",ADD01*,Adapta D,DDD,PWB PWB,IS-1 UNI/BI,IS-1 UNI/BI,2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.4 @ 2.5 V,
6.0 @ 3.5 V"
"Medtronic, Inc.",ADDR01,Adapta DR,DDDR,PWB PWB,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",ADDR01*,Adapta DR,DDDR,PWB PWB,IS-1 UNI/BI,IS-1 UNI/BI,2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.4 @ 2.5 V,
6.0 @ 3.5 V"
"Medtronic, Inc.",ADDR03,Adapta DR,DDDR,PWB PWB,"3.2 mm LP UNI/BI
(IS-1
Compatible)",3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",ADDR03*,Adapta DR,DDDR,PWB PWB,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.4 @ 2.5 V,
6.0 @ 3.5 V"
"Medtronic, Inc.",ADDR06,Adapta DR,DDDR,PWB PWB,5/6 UNI,5/6 UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",ADDR06*,Adapta DR,DDDR,PWB PWB,5/6 mm UNI,5/6 mm UNI,2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.4 @ 2.5 V,
6.0 @ 3.5 V"
"Medtronic, Inc.",ADDRL1,Adapta DR,DDDR,PWB PWB,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",ADDRL1*,Adapta DR,DDDR,PWB PWB,IS-1 UNI/BI,IS-1 UNI/BI,2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"9.1 @ 2.5 V,
7.4 @ 3.5 V"
"Medtronic, Inc.",ADDRS1,Adapta DR,DDDR,PWB PWB,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",ADDRS1*,Adapta DR,DDDR,PWB PWB,IS-1 UNI/BI,IS-1 UNI/BI,2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"5.5 @ 2.5 V,
4.3 @ 3.5 V"
"Medtronic, Inc.",ADSR01,Adapta SR,SSIR,PWB PWB,None,IS-1 UNI/BI,#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,
"Medtronic, Inc.",ADSR01*,Adapta SR,SSIR,PWB PWB,None,IS-1 UNI/BI,2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"7.3 @ 2.5 V,
6.4 @ 3.5 V"
"Medtronic, Inc.",ADSR03,Adapta SR,SSIR,PWB PWB,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,
"Medtronic, Inc.",ADSR03*,Adapta SR,SSIR,PWB PWB,None,3.2 mm LP UNI/BI (IS-1 Compatible),2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"7.3 @ 2.5 V,
6.4 @ 3.5 V"
"Medtronic, Inc.",ADSR06,Adapta SR,SSIR,PWB PWB,None,5/6 UNI,#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,
"Medtronic, Inc.",ADSR06*,Adapta SR,SSIR,PWB PWB,None,5/6 mm UNI,2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"7.3 @ 2.5 V,
6.4 @ 3.5 V"
"Medtronic, Inc.",ADVDD01,Adapta VDD,VDD,PWB PWB,IS-1 BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (VOO),65 (VOO),Z,
"Medtronic, Inc.",ADVDD01*,Adapta VDD,VDD,PWB PWB,IS-1 UNI/BI,IS-1 UNI/BI,2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"6.2 @ 2.5 V,
5.5 @ 3.5 V"
"Medtronic, Inc.",AT501,AT500,DDDRP,IJF IJF,IS-1 BI,IS-1 BI,#2,PR,PR,PR & mode,PR & mode,"? 2.60 V /
? 2.20 V",
"Medtronic, Inc.",E1DR01,EnPulse DR,DDDR,PRA PRA,UNI/BI IS-1,UNI/BI IS-1,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z:,
"Medtronic, Inc.",E1DR03,EnPulse DR,DDDR,PRB PRB,3.2 mm LP UNI/BI (IS-1 Compatible),"3.2 mm LP UNI/BI
(IS-1
Compatible)",#2,PR,65 (VVI),85 (DOO),65 (VOO),Z:,
"Medtronic, Inc.",E1DR06,EnPulse DR,DDDR,PRE PRE,Unipolar 5/6 mm,Unipolar 5/6 mm,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",E1DR21,EnPulse DR,DDDR,PPT PPT,UNI/BI IS-1,UNI/BI IS-1,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",E2D01,EnPulse D,DDD,PNF PNF,UNI/BI IS-1,UNI/BI IS-1,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",E2D03,EnPulse D,DDD,PNG PNG,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",E2DR01,EnPulse DR,DDDR,PNB PNB,UNI/BI IS-1,UNI/BI IS-1,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",E2DR03,EnPulse DR,DDDR,PNC PNC,3.2 mm LP UNI/BI (IS-1 Compatible),"3.2 mm LP UNI/BI
(IS-1
Compatible)",#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",E2DR06,EnPulse DR,DDDR,PNH PNH,Unipolar 5/6 mm,Unipolar 5/6 mm,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",E2DR21,EnPulse DR,DDDR,PMU PMU,UNI/BI IS-1,UNI/BI IS-1,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",E2DR31,EnPulse DR,DDDR,PNL PNL,UNI/BI IS-1,UNI/BI IS-1,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",E2DR33,EnPulse DR,DDDR,PNM PNM,3.2 mm LP UNI/BI (IS-1 Compatible),"3.2 mm LP UNI/BI
(IS-1
Compatible)",#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",E2SR01,EnPulse SR,SSIR,PMW PMW,,UNI/BI IS-1,#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,
"Medtronic, Inc.",E2SR03,EnPulse SR,SSIR,PMy PMy,,"UNI/BI-3.2 mm
LP Medtronic",#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,
"Medtronic, Inc.",E2SR06,EnPulse SR,SSIR,PNA PNA,,Unipolar 5/6 mm,#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,
"Medtronic, Inc.",E2VDD01,EnPulse VDD,VDD,PMV PMV,UNI/BI IS-1,UNI/BI IS-1,#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,
"Medtronic, Inc.",EMDR01,"EnRhythm MRI SureScan
",OAE- DDDR,PTA and PTA MRI symbol,IS-1 BI,IS-1 BI,#2,PR,65 (VVI),85 (COO),65 (VOO),RRT: Battery voltage ? 2.81 V on 3 consecutive daily automatic measurements EOS: 3 months post-RRT,
"Medtronic, Inc.",EN1DR01 ,Ensura MRI SureScan,OAE- DDDR,"PVX and MRI symbol PZW
",UNI/BI IS-1,UNI/BI IS-1,#2,PR,65 (VVI),85 (SOO) ,65 (VOO) ,RRT: Battery voltage ?2.83 V on 3 consecutive daily automatic measurements EOS: 6 months post-RRT,
"Medtronic, Inc.",KD700,Kappa D 700 Series,DDD,PHJ PHJ,"IS-1 UNI/BI, Quick secure
","IS-1 UNI/BI, Quick secure
",None,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V,6.3 @ 3.5 V"
"Medtronic, Inc.",KD701,Kappa D 700 Series,DDD,PHK PHK,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V, 6.3 @ 3.5 V"
"Medtronic, Inc.",KD703,Kappa D 700 Series,DDD,PHM PHM,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO)   ,65 (VOO),Z,"7.7 @ 2.5 V, 6.3 @ 3.5 V"
"Medtronic, Inc.",KD706,Kappa D 700 Series,DDD,PHL PHL,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO)   ,65 (VOO),Z,"7.7 @ 2.5 V, 6.3 @ 3.5 V "
"Medtronic, Inc.",KD901,Kappa DR 900 Series,DDD/RO  PLB,PLB,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V, 6.3 @ 3.5 V"
"Medtronic, Inc.",KD903,Kappa DR 900 Series,DDD/RO,PLC PLC,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO) ,65 (VOO)   ,Z,"7.7 @ 2.5 V, 6.3 @ 3.5 V"
"Medtronic, Inc.",KD906,Kappa DR 900 Series,DDD/RO  ,PLD PLD,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO)   ,65 (VOO)   ,Z,"7.7 @ 2.5 V, 6.3 @ 3.5 V"
"Medtronic, Inc.",KDR401,"Kappa DR 400 Series
",DDD/RO,PER PER,"IS-1 UNI/BI One lead must be BI
","IS-1 UNI/BI One lead must be BI
",#2,PR,65 (VVI),85 (DOO)   ,65 (VOO)   ,RA,"7.8 @ 2.5 V, 6.4 @ 3.5 V"
"Medtronic, Inc.",KDR403,Kappa DR 400 Series,DDD/RO  ,PET PET,3.2 mm LP UNI/BI (IS-1 Compatible) One lead must be BI,3.2 mm LP UNI/BI (IS-1 Compatible) One lead must be BI,#2,PR,65 (VVI),85 (DOO)   ,65 (VOO)   ,RA,"7.8 @ 2.5 V, 6.4 @ 3.5 V"
"Medtronic, Inc.",KDR600,Kappa DR 600 Series,DDD/RO,PHE PHE,"IS-1 UNI/BI, Quick secure
","IS-1 UNI/BI, Quick secure
",None,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V, 6.3 @ 3.5 V"
"Medtronic, Inc.",KDR601,Kappa DR 600 Series,DDD/RO,PHF PHF,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V,6.3 @ 3.5 V"
"Medtronic, Inc.",KDR603,Kappa DR 600 Series,DDD/RO,PHH PHH,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V,6.3 @ 3.5 V"
"Medtronic, Inc.",KDR606,Kappa DR 600 Series,DDD/RO,PHG PHG,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V,6.3 @ 3.5 V"
"Medtronic, Inc.",KDR651,Kappa DR 600 Series,DDD/RO,PLJ PLJ,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",KDR653,Kappa DR 600 Series,DDD/RO,PLK PLK,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,
"Medtronic, Inc.",KDR700 KDR700V,Kappa DR 700 Series,DDD/RO,PGT PGT,"IS-1 UNI/BI, Quick secure
","IS-1 UNI/BI, Quick secure
",None,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V,6.3 @ 3.5 V"
"Medtronic, Inc.",KDR701 (VPP) KDR701V,Kappa DR 700 Series,DDD/RO,PGU PGU,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V,6.3 @ 3.5 V"
"Medtronic, Inc.",KDR703 (VPP) KDR703V,Kappa DR 700 Series,DDD/RO,PGy PGy,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V,6.3 @ 3.5 V"
"Medtronic, Inc.",KDR706 (VPP) KDR706V,Kappa DR 700 Series,DDD/RO,PGW PGW,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V,6.3 @ 3.5 V"
"Medtronic, Inc.",KDR720,Kappa DR 700 Series,DDD/RO,PGP PGP,"IS-1 UNI/BI, Quick secure
","IS-1 UNI/BI, Quick secure
",None,PR,65 (VVI),85 (DOO),65 (VOO),Z,"5.5 @ 2.5 V,4.4 @ 3.5 V"
"Medtronic, Inc.",KDR721,Kappa DR 700 Series,DDD/RO,PGR PGR,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"5.5 @ 2.5 V,4.4 @ 3.5 V"
"Medtronic, Inc.",KDR730,Kappa DR 700 Series,DDD/RO,PHA PHA,"IS-1 UNI/BI, Quick secure
","IS-1 UNI/BI, Quick secure
",None,PR,65 (VVI),85 (DOO),65 (VOO),Z,"9.2 @ 2.5 V,7.5 @ 3.5 V"
"Medtronic, Inc.",KDR731,Kappa DR 700 Series,DDD/RO,PHB PHB,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"9.2 @ 2.5 V,7.5 @ 3.5 V"
"Medtronic, Inc.",KDR733,Kappa DR 700 Series,DDD/RO,PHD PHD,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"9.2 @ 2.5 V,7.5 @ 3.5 V"
"Medtronic, Inc.",KDR801,Kappa DR 800 Series,DDD/RO,PKW PKW,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",KDR803,Kappa DR 800 Series,DDD/RO,PKy PKy,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Ra,
"Medtronic, Inc.",KDR901,Kappa DR 900 Series,DDD/RO,PKM PKM,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V,6.3 @ 3.5 V"
"Medtronic, Inc.",KDR903,Kappa DR 900 Series,DDD/RO,PKN PKN,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V,6.3 @ 3.5 V"
"Medtronic, Inc.",KDR906,Kappa DR900 Series,DDD/RO,PKP PKP,5/6 mm UNI,5/6 mm UNI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.7 @ 2.5 V,6.3 @ 3.5 V"
"Medtronic, Inc.",KDR921,Kappa DR900 Series,DDD/RO,PKR PKR,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"5.5 @ 2.5 V,4.4 @ 3.5 V"
"Medtronic, Inc.",KDR931,Kappa DR900 Series,DDD/RO,PKT PKT,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"9.2 @ 2.5 V,7.5 @ 3.5 V"
"Medtronic, Inc.",KDR933,Kappa DR900 Series,DDD/RO,PKU PKU,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"9.2 @ 2.5 V,7.5 @ 3.5 V"
"Medtronic, Inc.",KSR403,Kappa SR400 Series,SSIR,PGD PGD,None,3.2 mm LP UNI/BI (IS-1 Compatible) One Lead Must be BI,#2,PR,65 (SSI),85 (SOO),65 (SOO),Ra,"7.9 @ 2.5 V,6.9 @ 3.5 V"
"Medtronic, Inc.",KSR700,Kappa SR700 Series,SSIR,PHR PHR,None,"IS-1 UNI/BI, Quick secure.",None,PR,65 (VVI),85 (SOO),65 (VOO),Z,"7.4 @ 2.5 V,6.5 @ 3.5 V"
"Medtronic, Inc.",KSR701,Kappa SR700 Series,SSIR,PHT PHT,None,IS-1 UNI/BI,#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"7.4 @ 2.5 V,6.5 @ 3.5 V"
"Medtronic, Inc.",KSR703,Kappa SR700 Series,SSIR,PHW PHW,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"7.4 @ 2.5 V,6.5 @ 3.5 V"
"Medtronic, Inc.",KSR706,Kappa SR700 Series,SSIR,PHU PHU,None,5/6 mm UNI,#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"7.4 @ 2.5 V,6.5 @ 3.5 V"
"Medtronic, Inc.",KSR901,Kappa SR900 Series,SSIR,PLF PLF,None,IS-1 UNI/BI,#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"7.3 @ 2.5 V,6.4 @ 3.5 V"
"Medtronic, Inc.",KSR903,Kappa SR900 Series,SSIR,PLG PLG,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"7.3 @ 2.5 V,6.4 @ 3.5 V"
"Medtronic, Inc.",KSR906,Kappa SR900 Series,SSIR,PLH PLH,None,5/6 mm UNI,#2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"7.3 @ 2.5 V,6.4 @ 3.5 V"
"Medtronic, Inc.",KVDD700,Kappa VDD700 Series,VDDRO,PHN PHN,"IS-1 UNI/BI, Quick secure
","IS-1 UNI/BI, Quick secure.",None,PR,65 (VVI),85 (DOO),65 (VOO),Z,"6.2 @ 2.5 V,5.6 @ 3.5 V"
"Medtronic, Inc.",KVDD701,Kappa VDD700 Series,VDD/RO,PHP PHP,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"6.2 @ 2.5 V,5.6 @ 3.5 V"
"Medtronic, Inc.",KVDD901,Kappa VDD900 Series,VDD,PLE PLE,IS-1 BI Sense only,IS-1 UNI/BI,#2,PR,65 (VVI),85 (DOO),65 (VOO),Z,
"Medtronic, Inc.",P1501DR,EnRhythmDR,DDDRP,PNP PNP,Bi IS-1,Bi IS-1,#2,PR,65 (VVI),85 (DOO),65 (VOO),EOL: 3,
"Medtronic, Inc.",RED01,Relia D,DDD,PWB PWB,IS-1 UNI/BI,IS-1 UNI/BI,2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.4 @ 2.5 V,6.0 @ 3.5 V"
"Medtronic, Inc.",REDR01,Relia DR,DDDR,PWB PWB,IS-1 UNI/BI,IS-1 UNI/BI,2,PR,65 (VVI),85 (DOO),65 (VOO),Z,"7.4 @ 2.5 V,6.0 @ 3.5 V"
"Medtronic, Inc.",RES01,Relia S,SSI,PWB PWB,None,IS-1 UNI/BI,2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"7.3 @ 2.5 V,6.4 @ 3.5 V"
"Medtronic, Inc.",RESR01,Relia SR,SSIR,PWB NWU   ,None,IS-1 UNI/BI,2,PR,65 (VVI),85 (SOO),65 (VOO),Z,"7.3 @ 2.5 V, 6.4 @ 3.5 V "
